time,vibration,temperature,pressure,torque,current,rpm,anomaly_score,rul_prediction,failure_probability,health_index
5664,0.4241394690077407,41.82588109856859,103.1512345607165,51.107297559335805,9.892906707620318,1506.874848973075,0.18253775007474474,4466.0684,0.0,0.6454802426533763
5665,0.41901215343372517,42.28437460495253,102.40647080725375,49.11141363942573,10.039598263117735,1498.5311468283885,0.1820735842422723,4451.567,0.0,0.6462571853922351
5666,0.43386412563837196,40.70886888942743,99.67428699633373,49.955297599620685,10.045860872292366,1505.9119558932996,0.18138539235332368,4433.604,0.0,0.6475878345580153
5667,0.4828257185629759,42.2019327783123,100.65752454143885,49.93645731644577,10.370429046343508,1503.5516782649283,0.18192739275274294,4414.1265,0.0,0.6448414801843589
5668,0.41164084879081353,40.43439672318989,103.54259103804117,49.97413014460585,9.926218926843438,1501.0858331254724,0.18237850994736116,4421.0435,0.0,0.6437238615507603
5669,0.4361731720295542,40.36990439560743,102.35885475726371,49.966389754176575,10.021654321242808,1500.754113741118,0.1813584546083626,4407.1797,0.0,0.6463407216958539
5670,0.43511139506856555,41.46364331619541,102.25353652778273,49.34710237695491,9.935310940285191,1497.6450456163093,0.18128788387933198,4401.0303,0.0,0.646259611354669
5671,0.4416020724239056,41.003158515892736,100.50760868985489,50.21844678452904,9.904165609448507,1503.5703066213466,0.18125202044959954,4398.8794,0.0,0.6462675915342236
5672,0.45486181499027023,40.873436770123035,100.24313822089056,51.72347853080728,9.945279747556555,1500.058823768917,0.18088358547649444,4378.2344,0.0,0.6464229246203277
5673,0.4244479343474185,42.068412258687054,97.96885112624709,48.56852471336119,9.698984143018997,1501.4632455105527,0.1800016955120724,4346.7666,0.0,0.6477013016965318
5674,0.43450685889180857,41.83200289126834,101.69091463744704,49.89084192647374,9.981443567436814,1498.71024786998,0.18168763054355788,4349.033,0.0,0.6423332979301231
5675,0.35897401404405593,41.175394397050304,101.74693746154264,50.63912159689556,10.173274018427968,1504.8859705894388,0.18115402287275909,4348.4595,0.0,0.6440395578050209
5676,0.45822126982709266,40.924100258053215,100.08773202847762,50.10889093525308,10.086937822575988,1505.9416832936515,0.18018314711637234,4351.1636,0.0,0.6473333397233481
5677,0.4332307329739793,41.43949835351452,100.62315121022826,51.26538841161781,10.346385072444965,1501.6591016217335,0.18098123927857387,4345.154,0.0,0.6444344516088487
5678,0.414316286425059,40.8087318884438,103.5830234437135,50.15023938569086,10.39819136486102,1502.2471074856726,0.18104270036188264,4346.336,0.0,0.6442942948216407
5679,0.4398797375727051,42.31158462103535,99.87871778507899,51.189620054916055,9.898219084845378,1500.7348471007876,0.1800012638620784,4339.741,0.0,0.6473478491295904
5680,0.4534065561364971,42.16991956366211,98.1603090008648,49.53756385604869,10.268846853848967,1499.5723514156548,0.18077239980153764,4321.3584,0.0,0.6439116803509449
5681,0.4267000674477226,41.13959529345168,102.5430128038047,50.342068723534815,9.79336277421493,1500.7943341823202,0.1805952048168126,4293.421,0.0,0.6430767769359295
5682,0.4281888434027455,41.17372772208315,99.34419272202105,52.206981038428566,10.280304719593094,1502.1160593081972,0.1807440654582469,4276.046,0.0,0.64171507715269
5683,0.4133316661195512,41.054159568328636,99.97848289880595,49.667823688568916,10.620112685421098,1496.7423932160355,0.18063751968650066,4263.7007,0.0,0.6414379852238348
5684,0.44938152881878884,41.315730930161635,99.28034077397844,48.06125176659408,10.234231819791379,1501.9711498515512,0.1803769864431607,4256.532,0.0,0.6419231318411495
5685,0.4324439862529402,41.03434042521018,100.57921417804403,51.41703447539958,10.287979725714951,1506.7418524561006,0.1799491105121776,4244.825,0.0,0.6427232218875965
5686,0.45189988862046104,42.03183771733502,98.5915757149284,49.42638209152459,9.926782293797762,1506.1054355830377,0.18004146324799322,4249.0283,0.0,0.6426352111045754
5687,0.40304893703734834,41.70593005479433,102.24720113532187,49.02677554249238,10.58269739872586,1503.536745642786,0.18065010583422111,4283.492,0.0,0.6423967453414554
5688,0.42610998499064184,42.295840160887195,100.1579431453189,50.05169419489128,9.663784967429626,1505.524661189164,0.18016833940393442,4299.468,0.0,0.6447703327519082
5689,0.4135286334649706,41.39835462957101,102.94190139675234,49.863686542864585,10.110508088894312,1504.9674005124382,0.17971358947139893,4314.483,0.0,0.6470075468376149
5690,0.4002975190339654,41.69257567953862,99.67834417330067,49.28530978169285,9.68968189213077,1500.9089817622569,0.18012254858686846,4334.0195,0.0,0.6466644493380624
5691,0.4117146271881598,40.82800560804893,104.2195486370622,51.38040611971912,10.11274666896973,1505.026883070846,0.1803049204465907,4358.27,0.0,0.6472962982244959
5692,0.405339871815522,42.17395583271871,99.00211205098108,50.315866325514634,9.86231436676096,1506.5462238879225,0.1794015478108295,4362.2393,0.0,0.6504344624371807
5693,0.4486549998454285,41.82881088297245,103.09943086237591,48.71650478824982,10.293648341824323,1501.7726844215201,0.1802898283825445,4352.84,0.0,0.6470710905423269
5694,0.43537204530122997,40.864016603771134,99.8663523355023,50.283577528202294,10.203405352460646,1500.922248949082,0.18013449973945567,4339.46,0.0,0.6469003776123399
5695,0.43101056587497244,41.54005393758264,97.50727330690502,50.58868418488649,10.053125273009057,1504.3147956991902,0.17989834683589406,4330.4067,0.0,0.647211053009175
5696,0.4117526148622917,41.130106821805505,99.16751553340166,49.863178432188995,10.057167630036354,1504.802407588697,0.17994014606348369,4326.1997,0.0,0.6468626203397058
5697,0.37353560719994583,40.62419389984009,100.85539094217593,50.7688196887219,10.249676211483319,1506.1913687920173,0.18069287161796302,4326.613,0.0,0.6444356883055862
5698,0.4121606440659598,41.758200258255734,101.22758710094945,49.98401021483722,10.021514934105523,1502.0423889858055,0.18024133497111813,4323.7197,0.0,0.6457579227975903
5699,0.37697555637820956,41.71971336199719,101.83805876460805,50.4060001146061,10.002857352041625,1499.4975728715096,0.17948989761388914,4316.4194,0.0,0.6478327832245485
5700,0.3920869517444014,40.766315131162116,97.43055148678668,50.64284161389973,10.397750895657893,1506.0600064573243,0.17945133851662312,4322.0127,0.0,0.6482406998472983
5701,0.4168108948971358,41.71676370489676,99.88031063865333,49.781079260552616,9.748496315245381,1504.442183222676,0.17921503991515034,4319.707,0.0,0.648892653497886
5702,0.40557795099274296,41.97413295127131,98.70826574296086,50.22187963164968,10.313843251001357,1503.2580409532186,0.17967307870567406,4333.099,0.0,0.6480795920636827
5703,0.40811947447246316,41.52709718304824,98.92029772477673,50.31514669532174,10.495658274191621,1499.8619413814486,0.1799036533310598,4369.1206,0.0,0.6491492463604177
5704,0.4039282991965035,41.66215750871595,99.7945593039001,50.13325014967684,10.428393506022308,1507.878317253662,0.17996196547142554,4393.084,0.0,0.6501699973108673
5705,0.4062384411352179,41.429427763849155,99.63524908905684,50.381136560852916,10.107121897970583,1500.3027282047428,0.18002405009058647,4405.863,0.0,0.6506135625882932
5706,0.42379569473811485,41.27522081941397,101.61120451297073,50.2278708168286,10.303149156621185,1509.099804090205,0.1799738672354772,4428.958,0.0,0.6519433048819981
5707,0.4240965401423194,41.776210921403504,101.06624986641114,49.50863022671823,9.943962584601802,1503.1120580327142,0.180316605253881,4433.698,0.0,0.6510681845059489
5708,0.4375779280304077,41.68893757680149,101.23730869472429,49.40608870159537,10.207372587784972,1505.5641705101225,0.17966404967832675,4413.1436,0.0,0.6521520111837578
5709,0.4324233469085115,41.49216793511748,100.28169328842391,50.882114788036475,10.315608678546784,1499.7630077677456,0.17971443488284608,4411.5,0.0,0.6519051339035962
5710,0.40607839048967614,42.1696129985607,98.96281014449258,49.03699018157505,9.964400398810703,1500.2201683139103,0.17975819745418514,4405.989,0.0,0.6514844534899503
5711,0.39923104888996347,41.36186000758349,101.32402620203696,48.92494924636391,10.187387063626726,1501.2986786919423,0.17967961714434388,4407.9854,0.0,0.6518408404252589
5712,0.38988296575318854,41.85053018894076,101.11716816632975,51.81114856382856,10.306206355224484,1503.2940184255335,0.17909627349587567,4399.523,0.0,0.6533103949355079
5713,0.41132417970924473,41.41815424311167,99.48896623039636,49.579636058676435,9.988856376955292,1505.5367326708729,0.17926383675091623,4408.012,0.0,0.6531942756912119
5714,0.428646514789767,41.605917740703006,101.00720343220702,49.776504341700836,9.856907699635265,1504.2218039438205,0.1792949182807306,4413.9023,0.0,0.6533907180246233
5715,0.4179453509273668,42.38446585846586,99.67249218009388,49.726527059548864,10.02021653732769,1501.4872130044782,0.17832628293476702,4422.552,0.0,0.6569775174376759
5716,0.41104686759429265,41.76988311745911,99.17438667158864,49.318002740333,10.078456421097052,1502.084807560662,0.17946036249555178,4431.185,0.0,0.6537256486142058
5717,0.39734863370630286,41.8636136453184,100.4810156645617,49.629150786123546,10.359355048948787,1503.2408003845273,0.179180427328468,4428.8687,0.0,0.6545189827865995
5718,0.40240744274893625,40.26727287252586,100.3478287853596,50.08861766184694,10.165350889981415,1501.278285450681,0.1792387469852956,4421.981,0.0,0.653981420362366
5719,0.397180644948663,40.80407361520448,101.48691512490116,50.2141614181992,9.996119279539187,1499.0432197326722,0.17962942620291927,4391.3833,0.0,0.6511654938635058
5720,0.38075710891417275,41.36138539313233,102.64302840776416,51.45739105651568,9.769970114272256,1496.185407319715,0.18016466122127325,4364.6816,0.0,0.6480762551471785
5721,0.426531630353805,41.085576369429155,100.55614456107305,50.28463616986983,9.933093295524966,1499.7253921292724,0.17976881691086335,4362.7773,0.0,0.649267302218637
5722,0.3831227806355701,41.018299798190306,98.87512437932136,51.92671398968603,10.28312261482303,1500.5753566076046,0.17986286154722378,4365.1357,0.0,0.649080597669925
5723,0.41529844267896454,41.44181092758421,102.81673000601134,51.26084030559798,9.870916963715642,1500.9138020202145,0.17974403164253483,4376.059,0.0,0.6500187667895914
5724,0.40333480655026266,42.07388324350173,101.1964623394966,50.796411863452875,9.877293248666515,1510.4669796756255,0.1787810248343962,4374.885,0.0,0.6530910689533
5725,0.40733482010691924,41.97698264285979,101.46841210569764,50.44020786980843,10.066006930506907,1502.8475674272615,0.179049690686698,4387.3125,0.0,0.6528451188468471
5726,0.42549537629846074,41.4549352227149,100.04847746514419,50.30650296612088,10.069551233114787,1504.9483652987412,0.17884336595579378,4401.7407,0.0,0.6542448388179394
5727,0.38827892339927156,42.029252048631264,101.18277033298061,49.9058428982949,10.041596979240994,1499.527723419877,0.1791623858201731,4418.2446,0.0,0.6540410314806387
5728,0.43714700170307746,41.73651728017631,99.52834557479147,50.78035861890641,9.80032829411982,1505.039534833146,0.17964419471945242,4425.879,0.0,0.652859830994145
5729,0.4079245652090121,41.7299598049549,97.02153901495525,49.1486814156451,10.1058058583258,1510.405073294784,0.17955919007547522,4441.3535,0.0,0.6539178986194303
5730,0.4044385359509052,41.06440940352258,103.00446506232306,49.51402551646933,10.221348663907714,1499.9685167135158,0.17943942309470123,4442.9014,0.0,0.6543855412196748
5731,0.4004277078361319,41.496952800120916,100.60845402949863,49.33139153669799,10.185215515739596,1503.3722439940761,0.17930722410721267,4436.175,0.0,0.6544756935853802
5732,0.37855879082901206,41.45048455356735,99.18465288600046,50.44464315873905,9.929162346932355,1507.6673316409874,0.17974650152168087,4416.5044,0.0,0.6520536394679749
5733,0.3962738345696683,41.24012310701221,100.44922054331408,49.67548367814181,10.171899335576503,1501.583014784013,0.17978421145704163,4397.9976,0.0,0.6509962306131725
5734,0.3873759109991996,41.25027688185519,103.3393959320626,48.79737558398727,10.370316879408076,1499.7667205984706,0.17901021029770803,4371.2207,0.0,0.652160706670084
5735,0.3944396278389386,41.42073196185143,101.82201030673635,50.42815277041476,10.425194005323393,1503.1433110769042,0.17947927310983872,4327.2847,0.0,0.6484161279915095
5736,0.3885118464094406,41.5467486048739,101.53529853266059,50.08495652863288,10.127710329871672,1497.2556256316004,0.17889204559676616,4272.6914,0.0,0.6475682327943579
5737,0.40533340990781985,42.11748979643636,100.03442307684526,49.26664664835495,10.223960194869845,1501.635115000831,0.17789471326611347,4223.1045,0.0,0.6483068182157543
5738,0.37528686930520766,41.79826346929424,100.40245093642861,50.54521024150462,9.759900193612507,1504.1825645201839,0.1784918196056096,4184.888,0.0,0.644434772481389
5739,0.38360456876772225,41.083862018785524,98.61137391855492,49.79142996830256,9.867099546015691,1504.1691891740365,0.17862156033101026,4151.2124,0.0,0.6423119150315617
5740,0.3672844800725791,41.043752104433814,101.73050847513034,51.37231720366646,9.849233042798163,1502.8220202376467,0.17855050179611862,4113.938,0.0,0.640660243978018
5741,0.428498142161897,40.52236208955885,98.6076856644288,49.12439355346345,9.709625170188264,1502.0651160691712,0.17851386070961017,4102.7153,0.0,0.6402125423185405
5742,0.3887454338042227,41.88822345056686,99.42708226706753,50.087374977203034,10.310509635358446,1497.82391652595,0.1785711810908207,4090.7334,0.0,0.6394209310955595
5743,0.42021287263233825,41.611084200488925,101.43026198589884,50.33950034558464,9.885979082234263,1506.256698490793,0.17895958188413247,4094.5276,0.0,0.6383495315884867
5744,0.363363704615429,41.397328858764965,99.69961339780832,52.68543637774285,10.288023328450834,1503.1216931673227,0.17838126845354638,4086.436,0.0,0.639821444155383
5745,0.36737862093922363,41.42610506196612,100.09981474398833,50.26931277312506,10.112171454947127,1501.8565711909496,0.1784966118651499,4085.215,0.0,0.6393846970782325
5746,0.36163720650804443,41.34990787903077,101.6672951366279,49.329092755401334,10.098214535738945,1502.1155876622172,0.17856662297801706,4093.8433,0.0,0.6395928267956064
5747,0.39808335823855423,41.59315512904031,100.17984363605274,49.89447333497203,10.033018391491602,1504.6358864119309,0.17849936473937805,4086.9307,0.0,0.6394623952390166
5748,0.3957909772724124,40.44040087224442,101.3795413047045,51.291983682381414,10.196230473314305,1504.3650249429134,0.178754710198638,4075.3027,0.0,0.6380447062298649
5749,0.41481168758921866,40.92466842916304,100.46633866758447,50.298333962764595,9.759980471494321,1504.927312759187,0.17792287241437507,4073.993,0.0,0.6406836043646007
5750,0.37356033721986054,41.651853697851465,102.90059605871944,50.611599534714536,9.793841098560677,1498.579186937917,0.17861147128461108,4071.6787,0.0,0.6383274600234223
5751,0.3995915391191961,40.83871297745545,101.29505094531693,49.68994236057884,9.838975044678902,1500.9463040836556,0.17727795822848316,4072.0872,0.0,0.6426845439559596
5752,0.37472854228435576,41.21965679213707,99.5651323434107,49.564756382153924,9.63875071603063,1500.318833246145,0.17744847505669956,4076.8528,0.0,0.6423707524103223
5753,0.38486642351272454,41.88093652917082,100.65751765686082,51.78908807963729,10.319913376918308,1502.9958550860572,0.17763533428496492,4083.3271,0.0,0.6420901244217277
5754,0.3836447967910407,41.3938691741524,99.41444293780005,50.06167083353032,9.973085074186262,1497.7715274283314,0.17773758803848658,4094.4148,0.0,0.642317649945435
5755,0.3652055168532686,40.864713563305784,101.71191421458435,49.85162019175709,9.89703753039971,1504.8585508474177,0.17786165545052599,4108.787,0.0,0.6426401341032445
5756,0.356032400430934,41.88629633244916,100.41770919494735,50.58432575138017,9.9646324413697,1504.8639972767019,0.17807241260409767,4119.725,0.0,0.6425072468478408
5757,0.3876797545338696,41.92395930826438,100.28171154135835,48.87245148647595,10.128028849927144,1504.804589192548,0.17794529545222612,4135.1714,0.0,0.6437008150286565
5758,0.40590794652747275,41.99628976960162,99.00117188758068,50.16435114706424,10.0602528416829,1503.5631575959246,0.17728307325563966,4137.182,0.0,0.6459558664808399
5759,0.3758270000381792,41.1777723488084,101.05100606422008,49.70267801039856,9.859087632885386,1502.4688337029277,0.17806120478836854,4146.016,0.0,0.6438716553079222
5760,0.39936407118060085,40.601311886083565,102.81545152406154,49.69479082051649,10.28217113813899,1506.2229201777814,0.17805393821395407,4176.102,0.0,0.6454149357545431
5761,0.3704003015789633,41.56316240129973,100.07706931211658,51.16831243084982,9.723068202125118,1499.4654064833692,0.1777010589149335,4190.433,0.0,0.6472863351007135
5762,0.3897647620174353,41.89854862287051,97.44484096305582,50.88635864795611,9.983438724435308,1496.952513218123,0.17823937458779476,4201.258,0.0,0.6460825507891153
5763,0.3441820593067927,41.30466576323391,101.30453305769693,49.33052739022935,10.091238431730458,1499.3942627573824,0.17880045686838852,4223.482,0.0,0.6453804975489921
5764,0.40749608994079883,41.65556757444996,100.4808772394681,49.81161418346493,9.768521348610529,1501.3499336220207,0.1787118373344605,4229.5967,0.0,0.6459775364186232
5765,0.37879058831685175,41.48172878987776,100.50234163445288,49.22224728329746,9.62392000832515,1509.2311023751115,0.17924018746289955,4226.4463,0.0,0.644100261324735
5766,0.3911404539296174,41.553942763691154,101.49259793724121,50.16347055585158,9.8228036300493,1503.495229430142,0.1796791080755727,4231.379,0.0,0.6429220796337439
5767,0.33371833555074537,41.2394175388187,101.68595350014517,51.43507600044226,10.223588682546373,1505.7690879244537,0.17986324988062183,4228.1436,0.0,0.6421598465349331
5768,0.38213454846922057,41.17949927887051,100.15321038757224,48.0073706160218,9.942410438762419,1499.8525922319393,0.17976673234237908,4211.716,0.0,0.6416439414526167
5769,0.3765940901594213,41.64725698380722,101.90118356924042,50.66095387559023,10.127977628044894,1501.0185665044949,0.17966636960070148,4190.7534,0.0,0.6409114948663739
5770,0.3693473805046697,41.09115099307137,100.14907501097795,50.17568643360995,9.799594559844149,1500.6772368962004,0.1795661321623867,4173.022,0.0,0.6403418383226168
5771,0.3649347874878678,41.81004223346324,100.04764018660426,49.66158977158917,9.721132158484895,1499.9419473524706,0.17953434877878077,4167.802,0.0,0.6401815337908449
5772,0.3624536053893519,41.56408371857909,98.61775607997534,49.30466512660437,9.735384625655337,1504.0083274046845,0.17954711956096964,4161.957,0.0,0.6398447825865605
5773,0.39403034571885803,40.7040707230131,99.65080951123072,50.613665902270384,10.05498600377407,1506.0423019082377,0.18010586586450944,4134.5225,0.0,0.6366420579667911
5774,0.36921945946743434,41.4190337529486,99.8714965974508,50.13467941994662,9.924977607940052,1505.4835141661893,0.18014582774909071,4123.099,0.0,0.6359351177635014
5775,0.38080704550431266,41.174779777632025,99.11111169141569,49.84288616784666,10.175668638249986,1501.5080337308284,0.18063934055704362,4114.353,0.0,0.6338885000790093
5776,0.36738896021035017,42.23485167561841,101.62971337904727,50.494057071454336,10.011783977689197,1498.4913806127677,0.18113731630340127,4126.687,0.0,0.6328921169048742
5777,0.38286176149754625,41.55089855256885,101.54930985178882,50.289873282963526,10.213405657760887,1500.9482547091893,0.18032841533028432,4131.3037,0.0,0.6357557760852315
5778,0.38665903114649686,41.87934737317639,101.38812582274176,50.61550149165655,10.064334468291488,1498.7685780623203,0.18052980831825782,4129.9385,0.0,0.6350319022010492
5779,0.34087507574891446,42.379999606846454,104.45307387866771,49.303339163321084,9.915981987021432,1501.8559201116998,0.18055218637527118,4143.406,0.0,0.6356393688445405
5780,0.3688861519416358,41.91417187940924,97.45201743407253,51.263049867768245,9.937246222316485,1503.0036024489361,0.18000932908999834,4140.959,0.0,0.6372811001350414
5781,0.34671506995250706,41.39380162737778,101.85973793243436,50.15619379544029,10.180659589465273,1507.8833185463016,0.1804045034825277,4161.707,0.0,0.6370440134433051
5782,0.38036648786796634,41.13912853525219,98.50415759495664,50.00519759251138,10.408935484276855,1500.9858870687904,0.18056532748223983,4171.0244,0.0,0.6369916669938133
5783,0.3748306837049887,41.19994220655375,100.58455807805272,48.75779007357032,10.303915165023943,1502.808981276813,0.1804648897220752,4178.6924,0.0,0.6377055922522701
5784,0.3224378262533759,41.189872586382506,96.99416173259424,49.28085717136278,10.039458411033037,1498.384194242018,0.1806112979192788,4188.9175,0.0,0.6377459457256036
5785,0.3608328545748045,41.251864335165564,102.79412540816897,50.64131962444115,9.942067847681324,1503.3296495212621,0.18062623081195586,4186.2856,0.0,0.6375644669863515
5786,0.35596492138244973,40.73364984088904,101.42058606753044,50.41606792933227,10.450445820998876,1503.7455148831743,0.1804346268782926,4190.373,0.0,0.6383940007885525
5787,0.38008969573726636,41.78036932567104,99.30279405854522,50.536590301598274,10.022542706581493,1498.7831366607418,0.1807052560909264,4208.553,0.0,0.6384322088574323
5788,0.37042710171084936,41.42579635744999,99.7391242920759,49.80448133270793,10.016656884594884,1503.860679949983,0.18062136926204522,4207.3525,0.0,0.6386443682164235
5789,0.34811317108700807,41.146942276591865,99.49023422141049,51.40759205210643,10.159799261889308,1496.1660881677747,0.180964673641678,4198.7935,0.0,0.6370956468384288
5790,0.38201312960439543,41.67517171394622,102.10806818025698,50.85396248025756,10.129556916595737,1502.9453723213094,0.1818699087915001,4201.255,0.0,0.6342762414145389
5791,0.35620537362395216,41.73778584194031,100.98697419923307,49.04341498583441,10.15655336332872,1501.6048941990928,0.18059504535270846,4197.518,0.0,0.6382332111163427
5792,0.35950201946452676,42.08731439298779,101.64806201976901,49.360450155331385,9.78093532223146,1502.211780360371,0.18034002255444115,4202.625,0.0,0.6393204904960177
5793,0.3602103301378588,42.02737328382423,99.29173377471841,50.64020336300752,10.34425212055484,1497.3557584536884,0.18067626476212334,4197.5796,0.0,0.6379722223769063
5794,0.3920353842790272,41.865447799146764,102.14793222919083,50.36588119599921,10.28967453099457,1503.628476460399,0.1803744637050903,4198.9385,0.0,0.6390222861595298
5795,0.36656283399715855,41.31781540561308,100.20410136100008,49.63101074760598,10.200907215836285,1505.31047706839,0.17973284195978684,4222.799,0.0,0.6423139715571011
5796,0.4252076697482976,41.53229929042369,98.60844030378348,50.83354814734159,10.42027530778437,1502.6055521509502,0.1808280498484761,4238.2266,0.0,0.6395317133491045
5797,0.3535240950349244,41.390897830619764,101.61439536724592,50.509879990753596,9.79767363893721,1502.5727813107248,0.1801130073092299,4253.697,0.0,0.6426383673317071
5798,0.37224493508777323,41.12741049782143,100.45383066203316,48.7533567581529,9.924917403005976,1499.5007147962763,0.1798483504207704,4256.0566,0.0,0.6436182013645675
5799,0.35705639415208795,40.26554158735169,99.73489560584319,50.13343665211226,9.750287178765191,1499.6196476418781,0.1803800616192191,4254.6577,0.0,0.6418184496757191
5800,0.4006534610783425,41.36345270844531,100.30064972891074,49.46830392387742,9.882618690351574,1501.0172224435373,0.18055299037662967,4272.258,0.0,0.6421450897778771
5801,0.389951164168272,40.97105756974239,100.19824607977984,49.910410496849295,10.060872226337066,1501.438186177137,0.18077779131230703,4278.336,0.0,0.6417210815189653
5802,0.327137580232682,41.080371295916116,101.5559296473966,51.10024707448001,10.323697428163555,1505.4741681910132,0.18120802497241417,4282.481,0.0,0.6405313479901313
5803,0.35478485761647316,41.91075914119132,101.60114325072894,51.03318481738003,9.944676892944669,1501.8523529558481,0.1815203686428139,4278.513,0.0,0.6393152296386229
5804,0.37411869632329237,41.61149945185004,101.40100372638067,50.90679296947585,9.643776172576548,1500.9762676652517,0.18140642770614865,4282.5137,0.0,0.6398878147381744
5805,0.36292951277854124,41.00724194233078,98.35973695569628,50.77432927657343,10.506659464868935,1502.4876404338982,0.18104560704111597,4287.731,0.0,0.6413247119981578
5806,0.3507032659097249,41.98143639867272,101.21534313975485,50.522787136379534,9.757728151849115,1502.681131244658,0.18086694682516477,4283.823,0.0,0.6417083027606962
5807,0.356692383630067,42.50185149070783,96.99716375241701,50.70321671952603,9.950812866460717,1500.8898768381202,0.18031884564452852,4284.0366,0.0,0.6435014504828369
5808,0.3744652095320371,40.72371750660949,98.25470711523134,50.429858626194054,10.188004646820376,1500.639060266361,0.18104004255030645,4306.4214,0.0,0.6422868553722313
5809,0.3478167777006617,41.40963526545898,98.16734548910028,50.76032177938941,9.881768859095535,1505.7138141934054,0.18069593246323037,4318.6436,0.0,0.6440232096534549
5810,0.36072872596737166,41.23786893649971,100.66221120998472,48.78536983669132,10.181594566423508,1499.6687179774806,0.18071661940367606,4324.83,0.0,0.6442684298940071
5811,0.331894881833508,41.72593674969899,99.87004618284804,49.3889227211526,10.067836270063966,1499.0511644980995,0.1813713302946229,4342.216,0.0,0.643017511155822
5812,0.28673012655936675,41.031198016206474,99.14306639960398,49.88581590972224,10.341547410410996,1504.6081798607465,0.1813867694968639,4325.4014,0.0,0.6421180126204529
5813,0.31848273142822275,41.93084823479638,101.50966127101769,50.10120947723142,10.05218957768498,1501.0511229104095,0.18138881025681808,4313.677,0.0,0.6415191743102726
5814,0.34141584609592884,40.91461396875788,99.49633626195813,49.029310770435536,9.970718016877303,1504.4062414760554,0.18158893626292055,4315.3745,0.0,0.6409541243890896
5815,0.33889530878776586,41.96127546019284,101.42204467239229,50.10884756824721,10.161196066104656,1503.2529820978502,0.18194278712738726,4305.0234,0.0,0.6392805971679034
5816,0.33845106191161267,42.00399623063581,101.71486014228527,49.609007037853964,10.003921033458749,1503.529355293706,0.1815393910278301,4282.3506,0.0,0.6394472049123956
5817,0.34289796700436814,41.89616776237333,103.29830509667282,49.856559252036845,10.01991349111554,1500.9893432512783,0.18235552644439243,4265.0303,0.0,0.635918346189889
5818,0.3514648245847455,42.8779429583013,100.61338007133914,50.49350984085039,10.283861234095784,1502.95267180907,0.18144864016960324,4237.31,0.0,0.6374672983987122
5819,0.35484827844038225,41.20479827713567,100.55042566899311,48.93420623519224,10.058718214898326,1504.0562940027526,0.18140538594617533,4196.8843,0.0,0.6355660659026252
5820,0.37651234906961334,41.058604547410944,101.78989377027705,50.420083757964875,10.47588038671175,1507.2128549227427,0.18140801875585916,4161.4272,0.0,0.6337665485870974
5821,0.3315314734943036,40.57060212540742,101.15210883788171,49.127273085338096,9.872986822900302,1506.4105481272013,0.18213198050444854,4152.152,0.0,0.6309437996472099
5822,0.33152932079321007,40.56835651139616,99.79248629402082,50.49025990327073,9.96427315073679,1502.8896985380375,0.18130383226825922,4141.2764,0.0,0.6330875444634043
5823,0.366044581415303,41.649296071702814,98.59811680532847,50.302333525991976,9.896524934221334,1502.1739287468145,0.18111117744832378,4148.1353,0.0,0.6340604622573474
5824,0.37229914808414366,41.371640327876264,102.14392607567828,50.01714891409774,10.20725262543933,1503.0952326673046,0.18194372516757573,4136.707,0.0,0.6307758531418721
5825,0.3934791933388725,41.35463573286514,102.05150434002675,50.940329885495125,9.83793143400431,1505.8503578939687,0.1816605801238431,4160.4863,0.0,0.6328977226498551
5826,0.364899019355207,41.080955258268695,99.54405130496141,51.464844506222235,9.917724159372169,1505.4663052118271,0.18119224743553583,4188.6733,0.0,0.6358444285431685
5827,0.3461986662251563,41.8746843606355,101.27486867995312,50.933430065788855,9.940484667372907,1504.2934815021683,0.18182462179552536,4213.141,0.0,0.6350238634067294
5828,0.38239863237652055,41.373941789671626,101.14647425299457,50.689617336622646,10.354580771981299,1505.498138546334,0.18153493341411636,4227.7583,0.0,0.6367042258785
5829,0.32218462026764694,41.32412479794529,99.17338322522725,50.609580112815955,9.62111383164535,1504.8615331369422,0.18125521514791781,4233.3647,0.0,0.6378970402943626
5830,0.3318122404714972,41.54247607092096,99.18561959133888,50.669971064769456,9.891625310730925,1509.3602630348273,0.18155519350701924,4231.156,0.0,0.6368099437085676
5831,0.39451685761691924,41.97981993367214,99.43781131502273,50.64081669713593,9.738231966668955,1503.004725408877,0.18119371015417027,4232.967,0.0,0.6380769471606964
5832,0.37854944724546785,41.522878070239166,100.19128693175414,50.12328720523932,10.132750052680786,1496.142769230743,0.18135596280079488,4258.4155,0.0,0.6388347354769239
5833,0.34905121253648297,41.78396682401148,100.67566852502401,48.56001064018823,10.348444016517256,1494.3716710806957,0.18185875958610984,4295.142,0.0,0.6390547325412606
5834,0.3370426890214824,42.7114106146167,101.12867233426307,49.13203787622476,9.997299604833147,1505.278274325789,0.18171310537260196,4335.9224,0.0,0.6415882038428742
5835,0.3052135250945881,42.494344528192826,98.69015768470143,50.0052620890113,10.02233326571468,1501.6153404310742,0.18160925039395456,4368.8687,0.0,0.6435900624768185
5836,0.3449956411559765,42.1077288369873,99.0780986344274,51.35137647990665,9.941877159359084,1500.5273948281838,0.18190952244784298,4410.497,0.0,0.6447162637715883
5837,0.35629187026730486,41.371590929358824,101.70760042760739,49.31854199000479,9.958746832909341,1502.734655949636,0.18229130506183452,4438.586,0.0,0.6448935114950564
